service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"MF3-13-476-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF3-14-200-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-207-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-270-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-271-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-273-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-279-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-280-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-281-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-282-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-284-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-285-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-293-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-295-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-302-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-303-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-304-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-305-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-309-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-318-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-364-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-370-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-668-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-669-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-901-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF3-14-903-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-905-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-906-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-907-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-14-908-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-18-901-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF3-18-902-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF3-18-903-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF3-19-663-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-664-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-670-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-671-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-672-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-675-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-677-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-679-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-680-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-688-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-689-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-690-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-691-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-693-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-695-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-697-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-699-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-732-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-735-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-736-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-737-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-738-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-740-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-742-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-755-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-19-765-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-20-701-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF3-20-703-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF3-20-704-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF3-20-706-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF3-20-733-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF3-20-766-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF3-20-767-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF3-21-663-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-664-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-670-aus","1","1","1","0","0","0","0","20250328","20250629"
"MF3-21-671-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-672-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-677-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-679-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-681-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-682-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-688-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-689-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-690-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-691-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-693-aus","1","1","1","0","0","0","0","20250328","20250629"
"MF3-21-694-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-695-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-697-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-699-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-732-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-734-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-735-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-736-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-737-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-738-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-742-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-745-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-753-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-754-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-755-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-757-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-758-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-21-765-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-22-688-aus","0","0","0","1","1","0","0","20250328","20250629"
"MF3-22-695-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF3-22-697-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF3-25-465-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-25-467-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF3-25-468-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF3-28-760-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-770-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-771-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-772-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-773-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-774-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-775-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-776-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-777-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-778-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-779-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-780-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-781-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-782-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-783-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-784-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-785-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-832-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-28-833-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF33-21-670-aus","1","1","1","0","0","0","0","20250328","20250629"
"MF33-21-693-aus","1","1","1","0","0","0","0","20250328","20250629"
"MF3-32-600-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF3-32-603-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF3-32-604-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF3-32-922-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF3-32-923-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF3-33-200-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-33-207-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-33-250-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-33-251-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-33-350-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-33-901-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-33-902-aus","0","0","1","0","0","0","0","20250328","20250629"
"MF3-38-407-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-38-418-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-38-423-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-38-424-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-38-461-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-301-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-503-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-504-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-505-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-506-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-508-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-513-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-514-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-517-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-546-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-552-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-553-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-555-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-556-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-558-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-561-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-567-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-39-609-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-40-683-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-43-477-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-43-478-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-43-479-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-43-482-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-43-484-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-43-490-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-43-543-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-49-601-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-49-605-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF3-49-623-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF3-49-624-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF3-49-630-aus","1","0","1","1","0","0","0","20250328","20250629"
"MF3-53-400-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-401-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-403-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-410-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF3-53-422-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-431-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-432-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-444-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-453-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-454-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-455-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-456-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-457-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-458-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-459-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-471-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-472-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF3-53-941-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF3-53-943-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF37-22-695-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF37-22-697-aus","0","1","0","0","0","0","0","20250328","20250629"
"MF38-22-695-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF38-22-697-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF39-22-695-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF39-22-697-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF40-22-695-aus","1","0","1","0","0","0","0","20250328","20250629"
"MF40-22-697-aus","1","0","1","0","0","0","0","20250328","20250629"
"MF4-12-831-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-834-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-835-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-836-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-837-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-838-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-839-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-840-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-841-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-842-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-846-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-847-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-888-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-889-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-899-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-925-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-926-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-927-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-928-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-12-929-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-13-460-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF4-13-463-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF4-13-476-aus","1","1","1","1","0","0","0","20250328","20250629"
"MF4-14-200-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-207-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-270-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-271-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-273-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-279-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-280-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-281-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-282-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-284-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-285-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-293-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-295-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-302-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-303-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-304-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-305-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-309-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-318-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-364-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-370-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-668-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-669-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-901-aus","0","0","0","0","1","0","0","20250328","20250629"
"MF4-14-903-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-905-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-906-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-907-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-14-908-aus","0","0","0","1","0","0","0","20250328","20250629"
"MF4-16-501-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-16-511-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-16-528-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-16-529-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-16-530-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-16-531-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-16-532-aus","1","1","1","1","1","0","0","20250328","20250629"
"MF4-16-533-aus","1","1","1","1","1","0","0","20250328","20250629"
